date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:03	357715/357715	---M--	200	added ('OK')	image/png	etag:%223359cbb2ecb18b59dc870976bf6be807%22	https://escuelaing.s3.amazonaws.com/production/images/w-curso-preparacion-examen-de-certificacion-in.width-760.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=zK0zKUEktUOYVh9MiiIwbwJIklA%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/w-curso-preparacion-examen-de-certificacion-in.width-7606c09.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:03	136321/136321	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:02%20GMT	https://www.escuelaing.edu.co/es/programas/curso-gerencia-de-adquisiciones-para-gerentes-o-equipos-de-proyectos/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-gerencia-de-adquisiciones-para-gerentes-o-equipos-de-proyectos/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:03	129980/129980	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:02%20GMT	https://www.escuelaing.edu.co/es/programas/curso-preparacion-examen-de-certificacion-internacional-scheduling-professional-pmi-sp/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-preparacion-examen-de-certificacion-internacional-scheduling-professional-pmi-sp/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:03	525324/525324	---M--	200	added ('OK')	image/png	etag:%2298751a4629b0270cf105c3ad1a32c199%22	https://escuelaing.s3.amazonaws.com/production/images/w-curso-Ms-Project-para-gerentes-de-proyectos.width-760.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=w0f%2FPXApxiCaov5MX7bFDYIZuYU%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/w-curso-Ms-Project-para-gerentes-de-proyectos.width-7607bd4.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:04	263673/263673	---M--	200	added ('OK')	image/png	etag:%22133cce6d8ae102e0e117433764f421ac%22	https://escuelaing.s3.amazonaws.com/production/images/w-curso-gestion-del-valor-ganado.width-760.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=zcyhB54BisXDZBRHCO0vswT83Nc%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/w-curso-gestion-del-valor-ganado.width-760448b.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:05	128012/128012	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:04%20GMT	https://www.escuelaing.edu.co/es/programas/curso-preparacion-examen-de-certificacion-internacional-professional-business-analysis-pmi-pba/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-preparacion-examen-de-certificacion-internacional-professional-business-analysis-pmi-pba/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:08	131296/131296	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:05%20GMT	https://www.escuelaing.edu.co/es/programas/curso-gestion-del-valor-ganado/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-gestion-del-valor-ganado/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:08	137530/137530	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:05%20GMT	https://www.escuelaing.edu.co/es/programas/curso-ms-project-para-gerentes-de-proyectos/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-ms-project-para-gerentes-de-proyectos/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:08	135603/135603	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:05%20GMT	https://www.escuelaing.edu.co/es/programas/curso-gestion-de-proyectos-fundamentos-del-metodo-prince2/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-gestion-de-proyectos-fundamentos-del-metodo-prince2/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:08	477189/477189	---M--	200	added ('OK')	image/png	etag:%22afe72242dad634026377bfa947094a92%22	https://escuelaing.s3.amazonaws.com/production/images/b-gestion-de-proyectos-fundamentos-del-metodo-.width-760.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=3RyRcVehnrasASACDZqr7AP62Xs%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/b-gestion-de-proyectos-fundamentos-del-metodo-.width-7609208.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:10	444574/444574	---M--	200	added ('OK')	image/png	etag:%22151f8fb6e1c996f056637d7199cef4c1%22	https://escuelaing.s3.amazonaws.com/production/images/b-preparacion-certificacion-scrum-master-i.width-760_wSrAHeB.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=PkMOFW0ISF45%2F4cplVAI4%2B5Xwas%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/b-preparacion-certificacion-scrum-master-i.width-760_wSrAHeBe477.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:10	61324/61324	---M--	200	added ('OK')	image/jpeg	etag:%225fe7fcbf0be925678da7e08a529e89ee%22	https://escuelaing.s3.amazonaws.com/production/images/portal-gerencia-de-proyectos-de-TI_MNeoZ34.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=AFp0fyOn34DGp1eSKIAyQX9txNM%3D&Expires=1760817799	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/portal-gerencia-de-proyectos-de-TI_MNeoZ34.width-760f01c.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:10	138799/138799	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:09%20GMT	https://www.escuelaing.edu.co/es/programas/curso-preparacion-certificacion-scrum-master-i/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/curso-preparacion-certificacion-scrum-master-i/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:10	48417/48417	---M--	200	added ('OK')	image/png	etag:%221966cd93c5cdd28f05e78457314ee4e3%22	https://escuelaing.s3.amazonaws.com/production/images/8-anos-acreditacion.width-400_BbYuJS1.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=%2BzATELcf8golQ3k%2FuhLdL1EGpKw%3D&Expires=1760817800	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/8-anos-acreditacion.width-400_BbYuJS14ef2.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:10	144200/144200	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:09%20GMT	https://www.escuelaing.edu.co/es/programas/diplomado-gerencia-de-proyectos-de-ti/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/programas/diplomado-gerencia-de-proyectos-de-ti/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-desarrollo-y-gerencia-integral-de-proyectos/)
15:20:11	8502/8502	---M--	200	added ('OK')	image/png	etag:%22052e84b33812e377dc44d68019187417%22	https://escuelaing.s3.amazonaws.com/production/images/Logotipo-ESCUELA-sin-VM.width-380_R7iE0XU.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=yR%2FgCDE%2BKGqBBj3UzQjXYvL0jmQ%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Logotipo-ESCUELA-sin-VM.width-380_R7iE0XU50c5.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:12	317487/317487	---M--	200	added ('OK')	image/jpeg	etag:%22ffbdfe39a410ea37e4e6b359c201341e%22	https://escuelaing.s3.amazonaws.com/production/images/diseno_construccion_y_conservacion_de_vias.min-1440x700.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=d9qsf83kHex%2FLWhmX2KwVD%2B8%2Bro%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/diseno_construccion_y_conservacion_de_vias.min-1440x7007f4d.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:13	72654/72654	---M--	200	added ('OK')	image/jpeg	etag:%222c622203c253f0251907e8a8bf72c3f2%22	https://escuelaing.s3.amazonaws.com/production/images/diseno_construccion_y_conservacion_de_vias.width-760_TtgUoKK.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=sOWLJKy5ZkInLBYFPi8q5FOBU9Y%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/diseno_construccion_y_conservacion_de_vias.width-760_TtgUoKKa122.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:14	52178/52178	---M--	200	added ('OK')	image/jpeg	etag:%2217deb9d5f222e3a71e355b2f99554fe7%22	https://escuelaing.s3.amazonaws.com/production/images/especializacion-en-diseno-construccion-y-conse.width-760_PlNQjQr.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=fk7BBn6fGEgkcMeABP7JhURWV2k%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/especializacion-en-diseno-construccion-y-conse.width-760_PlNQjQr2bd0.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:15	564096/564096	---M--	200	added ('OK')	image/jpeg	etag:%222dccaecb086f2d71f0dff14d3bb21b1b%22	https://escuelaing.s3.amazonaws.com/production/original_images/_DSC8597.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=nuA4TMonSCuqi56ygmJoJriMkNA%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/original_images/_DSC8597f2d6.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:15	162202/162202	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:14%20GMT	https://www.escuelaing.edu.co/es/campus/por-que-estudiar-la-especializacion-en-diseno-construccion-y-conservacion-de-vias/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/campus/por-que-estudiar-la-especializacion-en-diseno-construccion-y-conservacion-de-vias/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:15	174750/174750	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:14%20GMT	https://www.escuelaing.edu.co/es/campus/laboratorio-de-geomatica/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/campus/laboratorio-de-geomatica/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:15	100760/100760	---M--	200	added ('OK')	image/jpeg	etag:%22b997ac250c10cbb07d2688e9fa294740%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC9238.width-760_3nNtXX8.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=bglL1dLnEjnJcasp6YyXou%2BNN0I%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC9238.width-760_3nNtXX81ba8.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:16	86222/86222	---M--	200	added ('OK')	image/jpeg	etag:%22bec23bd04b60011aa3cb79957f012127%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC9690.width-760_1SUZkV2.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=ymW7Ud0NQcP%2BwBGncEd7SZvvcOA%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC9690.width-760_1SUZkV2128b.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:17	109096/109096	---M--	200	added ('OK')	image/jpeg	etag:%22ea302b7298bec8e7f73dfd91fc799a60%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC8899.min-700x600_gNUGwBM.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=nfksIaq5H4uVukKigq5aRIspGKg%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC8899.min-700x600_gNUGwBM7be6.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:17	161673/161673	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:16%20GMT	https://www.escuelaing.edu.co/es/campus/que-nos-hace-diferentes-en-diseno-construccion-y-conservacion-de-vias/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/campus/que-nos-hace-diferentes-en-diseno-construccion-y-conservacion-de-vias/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:18	67378/67378	---M--	200	added ('OK')	image/jpeg	etag:%2246b2731471b25073167bdb7aff4b183b%22	https://escuelaing.s3.amazonaws.com/production/images/especializacion-en-diseno-construccion-y-con.min-700x600_rhzzRb5.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=5woK0a%2BvAM7r30vb8IBLtaIt6hM%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/especializacion-en-diseno-construccion-y-con.min-700x600_rhzzRb58fff.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:18	140358/140358	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:17%20GMT	https://www.escuelaing.edu.co/es/admisiones/especializacion-en-diseno-construccion-y-conservacion-de-vias/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/admisiones/especializacion-en-diseno-construccion-y-conservacion-de-vias/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:18	41995/41995	---M--	200	added ('OK')	image/jpeg	etag:%22d6a42f07be2b622a2eb31318abb77cf4%22	https://escuelaing.s3.amazonaws.com/production/images/51970259.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=qEHZC%2FIhvAuzkDJLW65jEh6IB1M%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/51970259.2e16d0ba.fill-440x440e906.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:19	36159/36159	---M--	200	added ('OK')	image/jpeg	etag:%22007425cf1011768d49320bd06ff9bbbc%22	https://escuelaing.s3.amazonaws.com/production/images/80504241.2e16d0ba.fill-440x440_08hUCWc.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=cu2TxPMss73JRXxjXeS5%2Fx%2FeMb8%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/80504241.2e16d0ba.fill-440x440_08hUCWc1862.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:20	36018/36018	---M--	200	added ('OK')	image/jpeg	etag:%2253b0d502c7c8e66130e9a7ff1c1796bc%22	https://escuelaing.s3.amazonaws.com/production/images/3228045.2e16d0ba.fill-440x440_j3S6a87.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=1Ei6hnCDUzoxeCpF7lCAcfVFFLA%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/3228045.2e16d0ba.fill-440x440_j3S6a87e063.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:20	32000/32000	---M--	200	added ('OK')	image/jpeg	etag:%220ce365d1f4b0ca3ae04b342f4abcf141%22	https://escuelaing.s3.amazonaws.com/production/images/79151838.2e16d0ba.fill-440x440_noRBObH.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=hwlRfSSripLMfqPJkX0pcbat560%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/79151838.2e16d0ba.fill-440x440_noRBObH6960.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:21	7528/7528	---M--	200	added ('OK')	image/jpeg	etag:%223c2342d03909b8b06c35b1a10293099c%22	https://escuelaing.s3.amazonaws.com/production/images/19332067_Foto.2e16d0ba.fill-440x440_dFZGIeZ.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=vNogU5xIcFZhR1fmlFApCoKxMpM%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/19332067_Foto.2e16d0ba.fill-440x440_dFZGIeZ351a.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:22	26131/26131	---M--	200	added ('OK')	image/jpeg	etag:%22839998fcff34750c412500b2af528d9d%22	https://escuelaing.s3.amazonaws.com/production/images/52695375.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=Sy%2BrGkk4Y6bQbABeO5ii1efUJHE%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/52695375.2e16d0ba.fill-440x440962a.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:23	93925/93925	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:22%20GMT	https://www.escuelaing.edu.co/es/personal/carolina-mora-molano/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/carolina-mora-molano/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:23	21630/21630	---M--	200	added ('OK')	image/jpeg	etag:%22df4d2670da86ca5e348b44aa83c351fd%22	https://escuelaing.s3.amazonaws.com/production/images/79683578_Foto.2e16d0ba.fill-440x440.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=3cbgbqCGkhYe8GM%2BFvD0B25blZk%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/79683578_Foto.2e16d0ba.fill-440x4406caa.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:23	91804/91804	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:22%20GMT	https://www.escuelaing.edu.co/es/personal/fabian-tafur-sanchez/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/personal/fabian-tafur-sanchez/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:23	26820/26820	---M--	200	added ('OK')	image/jpeg	etag:%229995e4584b6df65d7c7504bb43e7386a%22	https://escuelaing.s3.amazonaws.com/production/images/Image_2_aheEY0a.2e16d0ba.fill-440x440_vAneTo8.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=EuZXyCvu3kqN9Uhg9VLou14Tr6s%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Image_2_aheEY0a.2e16d0ba.fill-440x440_vAneTo8bc7e.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:24	35940/35940	---M--	200	added ('OK')	image/jpeg	etag:%228e1f8dd9f4690ab011e60f57930d4152%22	https://escuelaing.s3.amazonaws.com/production/images/Caren_Julieth_Garcia_Rodriguez_-_Esp..max-860x645.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=c7FJeM3HxD9BGwSct7tCTalFQtQ%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Caren_Julieth_Garcia_Rodriguez_-_Esp..max-860x64581d2.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:25	233005/233005	---M--	200	added ('OK')	image/jpeg	etag:%22cd8f8970787c5cf894325cd93e25cd43%22	https://escuelaing.s3.amazonaws.com/production/images/11111.min-700x600.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=xDcO2mWiUKK0h3mWuK4jpt54Cao%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/11111.min-700x6003565.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:25	11432/11432	---M--	200	added ('OK')	image/png	etag:%22515146375283f2216e996d64dea510de%22	https://escuelaing.s3.amazonaws.com/production/images/ico_financing-2.original.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=SFamQcrGiHjTL1aFz0JQ%2B1mN0Ms%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/ico_financing-2.originale8a5.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:26	11700/11700	---M--	200	added ('OK')	image/png	etag:%22f58a825216ff28919e3145ecfe97e3c6%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_3.original_93v0eo2.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=A34ik7ntKlCSUB6uU1Altn9irS0%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_3.original_93v0eo242fe.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:26	102196/102196	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Sep%202025%2020:20:26%20GMT	https://www.escuelaing.edu.co/es/noticias/profesor-de-la-escuela-nuevo-presidente-de-la-fundacion-espanola-para-la-seguridad-vial-fesvial/	C:/Mis%20lugares%20Web/eci/www.escuelaing.edu.co/es/noticias/profesor-de-la-escuela-nuevo-presidente-de-la-fundacion-espanola-para-la-seguridad-vial-fesvial/index.html	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:27	9221/9221	---M--	200	added ('OK')	image/png	etag:%221da4bbea9e87680aa2399cbfac0631be%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_19.original_IxZ4kMx.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=4b2fxrRTZVLBYhwx5bshq2m2VRk%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_19.original_IxZ4kMx42ec.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:27	7323/7323	---M--	200	added ('OK')	image/png	etag:%22745735e838cf5f42c7777ad01ea8a9e8%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_13.original_Ndg46kw.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=cVSaTB3sGusmd5t03JWSaqCLmW4%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_13.original_Ndg46kw37e4.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:28	13229/13229	---M--	200	added ('OK')	image/png	etag:%22c12bd3384a2211a2722034c206743a66%22	https://escuelaing.s3.amazonaws.com/production/images/Frame_20.original_TpAd04G.png?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=dUSSFITb%2BtCDnHKG0fqWBj0OOdM%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Frame_20.original_TpAd04Gdb19.png	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:29	29454/29454	---M--	200	added ('OK')	image/jpeg	etag:%221aa6c0b665d894ba8688de98da422918%22	https://escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_CIVIL.width-760_6OMtuzK.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=q3xq8ISrZjWmgdsOqlUGFW%2Fr%2F0s%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Banner_programas_8_semestres_ING_CIVIL.width-760_6OMtuzK1f9e.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:30	132757/132757	---M--	200	added ('OK')	image/jpeg	etag:%223020685a2c1929f0c51610540f212f7d%22	https://escuelaing.s3.amazonaws.com/production/images/_DSC4130.width-760_TiL1C5T.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=O7oshYvYUK%2FhJ1WtpaGmfzy17h4%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/_DSC4130.width-760_TiL1C5T2e3a.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
15:20:30	71112/71112	---M--	200	added ('OK')	image/jpeg	etag:%22c8152e4448edbb706c70c57060225fc9%22	https://escuelaing.s3.amazonaws.com/production/images/Reconstruccion_forense_de_accidentes_de_transi.width-760.jpg?AWSAccessKeyId=AKIAWFY3NGTFJHVI634A&Signature=AeFvwCBKUGSy4KelWDvl4jkAFGM%3D&Expires=1760817864	C:/Mis%20lugares%20Web/eci/escuelaing.s3.amazonaws.com/production/images/Reconstruccion_forense_de_accidentes_de_transi.width-7607e76.jpg	(from https://www.escuelaing.edu.co/es/programas/especializacion-en-diseno-construccion-y-conservacion-de-vias/)
